"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"HGFA","HBL GROWTH FUND-CLASS A","891,802.00"," 9,910,008.27 ","891,152.00"," 9,902,813.77 ","99.93 ","99.93 "
"HICL","HABIB INSURANCE COMPANY LIMITED","6,760,725.00"," 100,102,590.84 ","4,151,707.00"," 61,832,623.57 ","61.41 ","61.77 "
"HIFA","HBL INVESTMENT FUND-CLASS A","536,283.00"," 1,895,005.61 ","504,890.00"," 1,784,558.93 ","94.15 ","94.17 "
"HINO","HINOPAK MOTORS LIMITED","78,854.00"," 36,447,446.58 ","66,451.00"," 30,685,475.45 ","84.27 ","84.19 "
"HINOON","HIGHNOON LABORATORIES LIMITED","33,976.00"," 36,793,513.08 ","32,937.00"," 35,676,377.71 ","96.94 ","96.96 "
"HIRAT","HIRA TEXTILE MILLS LIMITED","2,246,146.00"," 9,614,509.96 ","1,315,059.00"," 5,596,051.74 ","58.55 ","58.20 "
"HMB","HABIB METROPOLITAN BANK LIMITED","540,488.00"," 64,118,526.47 ","413,483.00"," 49,114,727.23 ","76.50 ","76.60 "
"HPL","HOECHST PAKISTAN LIMITED","4,108.00"," 13,171,717.35 ","3,978.00"," 12,745,102.55 ","96.84 ","96.76 "
"HRPL","HABIB RICE PRODUCTS LIMITED","2,914.00"," 91,956.16 ","2,065.00"," 65,230.16 ","70.86 ","70.94 "
"HTL","HI-TECH LUBRICANTS LIMITED","561,361.00"," 26,257,424.75 ","485,544.00"," 22,704,513.75 ","86.49 ","86.47 "
"HUBC","THE HUB POWER COMPANY LIMITED","5,155,362.00"," 729,886,496.84 ","2,316,572.00"," 345,960,822.73 ","44.94 ","47.40 "
"HUMNL","HUM NETWORK LIMITED","4,851,218.00"," 57,514,403.74 ","2,523,037.00"," 31,980,754.91 ","52.01 ","55.60 "
"HUSI","HUSEIN INDUSTRIES LIMITED","32,599.00"," 1,060,704.12 ","21,541.00"," 694,901.70 ","66.08 ","65.51 "
"HWQS","HASEEB WAQAS SUGAR MILLS LIMITED","721,197.00"," 17,063,521.02 ","716,697.00"," 16,957,051.02 ","99.38 ","99.38 "
"IBFL","IBRAHIM FIBRES LIMITED","5.00"," 1,689.62 ","5.00"," 1,689.62 ","100.00 ","100.00 "
"IBLHL","IBL HEALTHCARE LIMITED","6,062,113.00"," 401,402,442.44 ","2,592,641.00"," 172,693,375.31 ","42.77 ","43.02 "
"ICCI","ICC INDUSTRIES LIMITED","31,110.00"," 382,195.62 ","26,254.00"," 322,152.63 ","84.39 ","84.29 "
"ICIBL","INVEST CAPITAL INVESTMENT BANK LIMITED","9,492,673.00"," 114,067,988.43 ","5,568,536.00"," 67,059,122.19 ","58.66 ","58.79 "
"ICL","ITTEHAD CHEMICALS LIMITED","67,820.00"," 5,524,958.63 ","62,916.00"," 5,122,279.21 ","92.77 ","92.71 "
"IDRT","IDREES TEXTILE MILLS LIMITED","4,508.00"," 94,982.43 ","3,995.00"," 84,260.98 ","88.62 ","88.71 "
"IDSM","IDEAL SPINNING MILLS LIMITED","53,681.00"," 1,532,119.38 ","24,260.00"," 702,924.33 ","45.19 ","45.88 "
"IDYM","INDUS DYEING AND MANUFACTURING CO. LTD.","27,211.00"," 5,408,495.10 ","22,151.00"," 4,406,323.01 ","81.40 ","81.47 "
"IGIHL","IGI HOLDINGS LIMITED","570,729.00"," 157,248,964.45 ","466,855.00"," 128,594,208.55 ","81.80 ","81.78 "
"IGIL","IGI LIFE INSURANCE LIMITED","14,101.00"," 304,554.49 ","14,100.00"," 304,532.99 ","99.99 ","99.99 "
"ILP","INTERLOOP LIMITED","2,889,226.00"," 208,930,941.21 ","2,125,233.00"," 156,189,840.87 ","73.56 ","74.76 "
"IMAGE","IMAGE PAKISTAN LIMITED","10,345,311.00"," 345,464,807.84 ","5,457,326.00"," 182,804,761.49 ","52.75 ","52.92 "
