"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"HASCOL","HASCOL PETROLEUM LIMITED","3,955,471.00"," 43,460,937.91 ","3,101,671.00"," 34,127,507.87 ","78.41 ","78.52 "
"HBL","HABIB BANK LIMITED","3,262,091.00"," 731,621,498.76 ","1,796,442.00"," 415,693,605.89 ","55.07 ","56.82 "
"HBLTETF","HBL TOTAL TREASURY EXCHANGE TRADED FUND","26,200.00"," 2,777,059.00 ","26,000.00"," 2,755,759.00 ","99.24 ","99.23 "
"HCAR","HONDA  ATLAS CARS (PAKISTAN) LIMITED","4,070,795.00"," 1,263,371,312.00 ","1,984,825.00"," 618,519,384.17 ","48.76 ","48.96 "
"HGFA","HBL GROWTH FUND-CLASS A","16,982,911.00"," 253,439,947.03 ","8,198,769.00"," 123,003,689.95 ","48.28 ","48.53 "
"HICL","HABIB INSURANCE COMPANY LIMITED","3,857,711.00"," 71,611,833.82 ","1,994,340.00"," 36,922,175.59 ","51.70 ","51.56 "
"HIFA","HBL INVESTMENT FUND-CLASS A","22,937,635.00"," 145,999,431.97 ","13,870,893.00"," 88,404,327.37 ","60.47 ","60.55 "
"HINO","HINOPAK MOTORS LIMITED","204,618.00"," 104,005,999.15 ","121,533.00"," 62,292,922.71 ","59.40 ","59.89 "
"HINOON","HIGHNOON LABORATORIES LIMITED","16,361.00"," 17,718,511.97 ","14,785.00"," 16,014,323.81 ","90.37 ","90.38 "
"HIRAT","HIRA TEXTILE MILLS LIMITED","700,682.00"," 2,943,039.14 ","568,540.00"," 2,385,196.54 ","81.14 ","81.05 "
"HMB","HABIB METROPOLITAN BANK LIMITED","288,936.00"," 32,646,200.82 ","242,746.00"," 27,427,742.38 ","84.01 ","84.02 "
"HPL","HOECHST PAKISTAN LIMITED","204.00"," 630,161.93 ","201.00"," 620,910.90 ","98.53 ","98.53 "
"HRPL","HABIB RICE PRODUCTS LIMITED","9,801.00"," 303,934.13 ","9,750.00"," 302,333.23 ","99.48 ","99.47 "
"HTL","HI-TECH LUBRICANTS LIMITED","112,549.00"," 4,925,650.04 ","105,922.00"," 4,635,894.81 ","94.11 ","94.12 "
"HUBC","THE HUB POWER COMPANY LIMITED","13,081,716.00"," 1,942,673,982.66 ","4,818,613.00"," 740,801,118.09 ","36.83 ","38.13 "
"HUMNL","HUM NETWORK LIMITED","10,730,983.00"," 146,199,617.56 ","7,208,746.00"," 99,286,433.88 ","67.18 ","67.91 "
"HUSI","HUSEIN INDUSTRIES LIMITED","11,376.00"," 320,157.09 ","11,015.00"," 309,868.68 ","96.83 ","96.79 "
"HWQS","HASEEB WAQAS SUGAR MILLS LIMITED","637,727.00"," 18,352,224.55 ","526,675.00"," 15,174,236.82 ","82.59 ","82.68 "
"IBFL","IBRAHIM FIBRES LIMITED","2.00"," 675.37 ","2.00"," 675.37 ","100.00 ","100.00 "
"IBLHL","IBL HEALTHCARE LIMITED","1,189,911.00"," 75,721,599.64 ","735,475.00"," 46,977,526.65 ","61.81 ","62.04 "
"ICCI","ICC INDUSTRIES LIMITED","16,613.00"," 211,460.44 ","16,023.00"," 203,982.59 ","96.45 ","96.46 "
"ICIBL","INVEST CAPITAL INVESTMENT BANK LIMITED","1,942,146.00"," 22,085,854.79 ","1,626,974.00"," 18,471,397.67 ","83.77 ","83.63 "
"ICL","ITTEHAD CHEMICALS LIMITED","74,730.00"," 6,313,951.39 ","73,672.00"," 6,225,691.14 ","98.58 ","98.60 "
"IDRT","IDREES TEXTILE MILLS LIMITED","6,386.00"," 127,126.80 ","5,232.00"," 104,130.80 ","81.93 ","81.91 "
"IDSM","IDEAL SPINNING MILLS LIMITED","976.00"," 24,009.70 ","640.00"," 16,022.70 ","65.57 ","66.73 "
"IDYM","INDUS DYEING AND MANUFACTURING CO. LTD.","1,707.00"," 330,017.91 ","1,666.00"," 322,037.78 ","97.60 ","97.58 "
"IGIHL","IGI HOLDINGS LIMITED","230,281.00"," 64,851,298.61 ","146,376.00"," 41,551,299.43 ","63.56 ","64.07 "
"IGIL","IGI LIFE INSURANCE LIMITED","124,787.00"," 3,019,746.40 ","101,187.00"," 2,448,650.40 ","81.09 ","81.09 "
"ILP","INTERLOOP LIMITED","299,511.00"," 20,327,505.97 ","262,884.00"," 17,871,933.67 ","87.77 ","87.92 "
"IMAGE","IMAGE PAKISTAN LIMITED","16,826,979.00"," 521,980,629.49 ","7,134,788.00"," 221,918,585.13 ","42.40 ","42.51 "
"IML","IMPERIAL LIMITED","691,183.00"," 17,756,960.89 ","419,132.00"," 11,050,914.42 ","60.64 ","62.23 "
"IMS","INTERMARKET SECURITIES LIMITED","308,789.00"," 3,180,470.74 ","268,167.00"," 2,764,899.91 ","86.84 ","86.93 "
"INDU","INDUS MOTOR COMPANY LIMITED","1,825.00"," 3,846,956.48 ","1,707.00"," 3,598,899.04 ","93.53 ","93.55 "
"INIL","INTERNATIONAL INDUSTRIES LIMITED","262,238.00"," 47,223,914.04 ","217,622.00"," 39,201,249.50 ","82.99 ","83.01 "
"INKL","INTERNATIONAL KNITWEAR LIMITED","197,792.00"," 7,314,771.32 ","97,411.00"," 3,644,162.51 ","49.25 ","49.82 "
"IPAK","INTERNATIONAL PACKAGING FILMS LIMITED","121,618.00"," 2,834,167.17 ","99,801.00"," 2,327,998.13 ","82.06 ","82.14 "
"ISIL","ISMAIL INDUSTRIES LIMITED","409.00"," 846,206.79 ","396.00"," 818,906.96 ","96.82 ","96.77 "
"ISL","INTERNATIONAL STEELS LIMITED","572,831.00"," 53,282,101.62 ","312,982.00"," 29,277,778.06 ","54.64 ","54.95 "
"ITTEFAQ","ITTEFAQ IRON INDUSTRIES LIMITED","1,042,463.00"," 9,657,852.91 ","801,162.00"," 7,430,685.84 ","76.85 ","76.94 "
"JATM","J. A. TEXTILE MILLS LIMITED","3,880.00"," 108,235.23 ","2,873.00"," 80,694.94 ","74.05 ","74.56 "
"JDMT","JANANA DE MALUCHO TEXTILE MILLS LIMITED","8,574.00"," 774,008.75 ","8,509.00"," 768,158.25 ","99.24 ","99.24 "
"JDWS","JDW SUGAR MILLS LIMITED","1,245.00"," 1,226,194.87 ","1,145.00"," 1,127,294.87 ","91.97 ","91.93 "
"JGICL","JUBILEE GENERAL INSURANCE COMPANY LTD.","105,469.00"," 7,063,262.85 ","99,034.00"," 6,632,944.87 ","93.90 ","93.91 "
"JKSM","J.K. SPINNING MILLS LIMITED","4,002.00"," 433,309.56 ","4,002.00"," 433,309.56 ","100.00 ","100.00 "
"JLICL","JUBILEE LIFE INSURANCE COMPANY LIMITED","39,343.00"," 6,735,673.84 ","23,694.00"," 4,127,477.44 ","60.22 ","61.28 "
"JSBL","JS BANK LIMITED","811,691.00"," 12,168,484.79 ","578,071.00"," 8,680,154.33 ","71.22 ","71.33 "
"JSCL","JAHANGIR SIDDIQUI AND CO. LTD","665,953.00"," 16,434,915.89 ","600,845.00"," 14,846,562.48 ","90.22 ","90.34 "
"JSGBETF","JS GLOBAL BANKING SECTOR ETF","63,000.00"," 1,855,065.00 ","45,000.00"," 1,319,370.00 ","71.43 ","71.12 "
"JSGCL","JS GLOBAL CAPITAL  LIMITED","270.00"," 37,082.20 ","270.00"," 37,082.20 ","100.00 ","100.00 "
"JSIL","JS INVESTMENTS LIMITED","16,101.00"," 451,177.50 ","10,100.00"," 283,150.00 ","62.73 ","62.76 "
"JSMFETF","JS MOMENTUM FACTOR EXCHANGE TRADED FUND","1,699,004.00"," 17,811,564.80 ","1,518,004.00"," 15,920,114.80 ","89.35 ","89.38 "
"JSML","JAUHARABAD SUGAR MILLS LIMITED","158,628.00"," 9,586,664.92 ","101,105.00"," 6,085,216.21 ","63.74 ","63.48 "
"JUBS","JUBILEE SPINNING & WEAVING MILLS LIMITED","4,850.00"," 59,656.30 ","2,980.00"," 37,256.80 ","61.44 ","62.45 "
