"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"FIBLM","FIRST IBL MODARABA","31,731.00"," 265,120.90 ","26,727.00"," 222,913.16 ","84.23 ","84.08 "
"FIL","FATEH INDUSTRIES LIMITED","753.00"," 178,412.25 ","731.00"," 173,759.32 ","97.08 ","97.39 "
"FLYNG","FLYING CEMENT COMPANY LIMITED","192,702.00"," 9,468,185.24 ","160,847.00"," 8,050,575.76 ","83.47 ","85.03 "
"FML","FEROZE1888 MILLS LIMITED","10,217.00"," 754,750.00 ","3,001.00"," 227,619.97 ","29.37 ","30.16 "
"FNEL","FIRST NATIONAL EQUITIES LIMITED","1,488,282.00"," 5,988,998.52 ","1,244,350.00"," 5,014,316.07 ","83.61 ","83.73 "
"FPJM","FIRST PUNJAB MODARABA","89,280.00"," 392,958.70 ","80,193.00"," 353,841.82 ","89.82 ","90.05 "
"FPRM","FIRST PARAMOUNT MODARABA","143,684.00"," 1,818,280.04 ","102,467.00"," 1,320,395.09 ","71.31 ","72.62 "
"FRCL","FRONTIER CERAMICS LIMITED","79,797.00"," 3,702,491.37 ","56,746.00"," 2,639,564.30 ","71.11 ","71.29 "
"FRSM","FARAN SUGAR MILLS LIMITED","9,307.00"," 422,106.67 ","9,307.00"," 422,106.67 ","100.00 ","100.00 "
"FSWL","FATEH SPORTS WEAR LIMITED","1,320.00"," 170,074.52 ","1,147.00"," 147,620.83 ","86.89 ","86.80 "
"FTMM","FIRST TREET MANUFACTURING MODARABA","1,895.00"," 34,668.34 ","1,645.00"," 30,153.34 ","86.81 ","86.98 "
"FZCM","FAZAL CLOTH MILLS LIMITED","3,200.00"," 903,176.21 ","3,135.00"," 884,804.28 ","97.97 ","97.97 "
"GADT","GADOON TEXTILE MILLS LIMITED","114,511.00"," 50,627,994.43 ","81,804.00"," 36,196,219.16 ","71.44 ","71.49 "
"GAL","GHANDHARA AUTOMOBILES LIMITED","529,024.00"," 291,194,578.96 ","333,571.00"," 184,967,639.44 ","63.05 ","63.52 "
"GAMON","GAMMON PAKISTAN LIMITED","21,670.00"," 607,209.68 ","19,006.00"," 532,642.90 ","87.71 ","87.72 "
"GATI","GATRON (INDUSTRIES) LIMITED","344,122.00"," 44,893,571.79 ","220,756.00"," 28,851,846.52 ","64.15 ","64.27 "
"GATM","GUL AHMED TEXTILE MILLS LIMITED","401,177.00"," 13,950,359.21 ","335,050.00"," 11,658,032.54 ","83.52 ","83.57 "
"GCIL","GHANI CHEMICAL INDUSTRIES LIMITED","2,763,245.00"," 77,260,919.76 ","2,008,887.00"," 56,210,596.88 ","72.70 ","72.75 "
"GCWL","GHANI CHEMWORLD LIMITED","5,770,689.00"," 78,562,593.00 ","4,199,858.00"," 57,219,483.62 ","72.78 ","72.83 "
"GEMBLUEX","BLUE-EX LIMITED","2,500.00"," 171,250.00 ","2,500.00"," 171,250.00 ","100.00 ","100.00 "
"GEMNETS","NETS INTERNATIONAL COMMUNICATION LIMITED","2,524.00"," 115,677.70 ","2,524.00"," 115,677.70 ","100.00 ","100.00 "
"GEMPACRA","THE PAKISTAN CREDIT RATING AGENCY LTD.","3,000.00"," 84,000.00 ","3,000.00"," 84,000.00 ","100.00 ","100.00 "
"GEMPAPL","PAK AGRO PACKAGING LIMITED","4,600.00"," 77,000.00 ","4,500.00"," 75,350.00 ","97.83 ","97.86 "
"GEMSPNL","SUPERNET LIMITED","15,724.00"," 584,805.34 ","15,526.00"," 577,285.55 ","98.74 ","98.71 "
"GFIL","GHAZI FABRICS INTERNATIONAL LIMITED","9,203.00"," 122,322.46 ","5,399.00"," 72,059.51 ","58.67 ","58.91 "
"GGGL","GHANI GLOBAL GLASS LIMITED","22,195,043.00"," 285,205,253.34 ","14,970,925.00"," 193,140,237.66 ","67.45 ","67.72 "
"GGL","GHANI GLOBAL HOLDINGS LIMITED","4,318,059.00"," 105,776,157.37 ","2,458,681.00"," 60,329,177.17 ","56.94 ","57.03 "
"GHGL","GHANI GLASS LIMITED","200,783.00"," 8,643,225.66 ","154,732.00"," 6,656,220.08 ","77.06 ","77.01 "
"GHNI","GHANDHARA INDUSTRIES LIMITED","89,689.00"," 73,039,623.91 ","45,127.00"," 36,801,688.18 ","50.31 ","50.39 "
"GLAXO","GLAXOSMITHKLINE PAKISTAN LIMITED","613,748.00"," 244,854,688.46 ","294,622.00"," 127,817,187.10 ","48.00 ","52.20 "
"GLPL","GILLETTE PAKISTAN LIMITED","44,918.00"," 10,769,528.75 ","27,104.00"," 6,495,874.29 ","60.34 ","60.32 "
"GOC","GOC (PAK) LIMITED","966.00"," 131,084.40 ","690.00"," 93,802.72 ","71.43 ","71.56 "
"GRR","GLOBE RESIDENCY REIT","50,422.00"," 1,004,207.83 ","47,972.00"," 955,461.03 ","95.14 ","95.15 "
"GRYL","GRAYS LEASING LIMITED","34,756.00"," 759,623.95 ","26,994.00"," 593,794.65 ","77.67 ","78.17 "
"GSPM","GULSHAN SPINNING MILLS LIMITED","694,836.00"," 4,399,172.60 ","457,900.00"," 2,920,885.47 ","65.90 ","66.40 "
"GTYR","GHANDHARA TYRE AND RUBBER COMPANY LTD.","180,030.00"," 8,375,722.69 ","163,959.00"," 7,631,568.68 ","91.07 ","91.12 "
"GUSM","GULISTAN SPINNING MILLS LIMITED","17,889.00"," 195,734.76 ","16,833.00"," 184,159.44 ","94.10 ","94.09 "
"GVGL","GHANI VALUE GLASS LIMITED","55,178.00"," 3,695,746.49 ","28,968.00"," 1,951,632.77 ","52.50 ","52.81 "
"GWLC","GHARIBWAL CEMENT LIMITED","337,957.00"," 17,795,127.36 ","229,584.00"," 12,082,993.40 ","67.93 ","67.90 "
"HABSM","HABIB SUGAR MILLS LIMITED","37,130.00"," 3,045,042.72 ","36,930.00"," 3,028,244.72 ","99.46 ","99.45 "
"HAEL","HALA ENTERPRISES LIMITED","17,046.00"," 376,317.52 ","16,980.00"," 374,849.12 ","99.61 ","99.61 "
"HALEON","HALEON PAKISTAN LIMITED","72,416.00"," 64,242,801.02 ","66,956.00"," 59,398,807.86 ","92.46 ","92.46 "
"HASCOL","HASCOL PETROLEUM LIMITED","1,414,044.00"," 15,009,541.83 ","1,087,785.00"," 11,539,365.51 ","76.93 ","76.88 "
"HBL","HABIB BANK LIMITED","986,455.00"," 248,813,850.81 ","525,947.00"," 138,608,099.72 ","53.32 ","55.71 "
"HBLTETF","HBL TOTAL TREASURY EXCHANGE TRADED FUND","200.00"," 20,915.00 ","200.00"," 20,915.00 ","100.00 ","100.00 "
"HCAR","HONDA  ATLAS CARS (PAKISTAN) LIMITED","299,054.00"," 88,449,353.05 ","243,839.00"," 72,156,204.96 ","81.54 ","81.58 "
"HGFA","HBL GROWTH FUND-CLASS A","168,241.00"," 2,268,292.62 ","167,550.00"," 2,258,885.90 ","99.59 ","99.59 "
"HICL","HABIB INSURANCE COMPANY LIMITED","467,777.00"," 7,633,877.12 ","342,868.00"," 5,600,164.32 ","73.30 ","73.36 "
"HIFA","HBL INVESTMENT FUND-CLASS A","469,211.00"," 2,628,266.88 ","467,252.00"," 2,617,433.38 ","99.58 ","99.59 "
"HINO","HINOPAK MOTORS LIMITED","5,917.00"," 3,255,880.31 ","4,859.00"," 2,671,999.41 ","82.12 ","82.07 "
"HINOON","HIGHNOON LABORATORIES LIMITED","27,827.00"," 34,010,495.81 ","20,372.00"," 25,015,966.08 ","73.21 ","73.55 "
"HIRAT","HIRA TEXTILE MILLS LIMITED","3,103,665.00"," 16,588,583.14 ","2,041,654.00"," 10,974,339.82 ","65.78 ","66.16 "
"HMB","HABIB METROPOLITAN BANK LIMITED","558,748.00"," 66,357,418.44 ","333,246.00"," 39,738,306.22 ","59.64 ","59.89 "
"HPL","HOECHST PAKISTAN LIMITED","671.00"," 2,573,802.09 ","521.00"," 2,005,966.51 ","77.65 ","77.94 "
"HRPL","HABIB RICE PRODUCTS LIMITED","35,593.00"," 1,150,929.49 ","30,082.00"," 970,898.25 ","84.52 ","84.36 "
"HTL","HI-TECH LUBRICANTS LIMITED","1,712,557.00"," 77,983,910.72 ","1,152,663.00"," 52,502,523.78 ","67.31 ","67.32 "
