"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"DWAE","DEWAN AUTOMOTIVE ENGINEERING LIMITED","4,968.00"," 165,581.59 ","4,277.00"," 142,690.86 ","86.09 ","86.18 "
"DWSM","DEWAN SUGAR MILLS LIMITED","153,712.00"," 1,001,432.85 ","138,812.00"," 904,216.85 ","90.31 ","90.29 "
"DWTM","DEWAN TEXTILE MILLS LIMITED","16,000.00"," 112,184.00 ","15,900.00"," 111,480.00 ","99.38 ","99.37 "
"DYNO","DYNEA PAKISTAN LIMITED","7,276.00"," 1,873,224.30 ","4,493.00"," 1,156,614.40 ","61.75 ","61.74 "
"ECOP","ECOPACK LIMITED","576,275.00"," 39,960,336.24 ","258,539.00"," 18,085,785.03 ","44.86 ","45.26 "
"EFERT","ENGRO FERTILIZERS LIMITED","559,142.00"," 102,233,703.38 ","465,225.00"," 85,194,675.29 ","83.20 ","83.33 "
"EFUG","EFU GENERAL INSURANCE LIMITED","23.00"," 2,770.83 ","19.00"," 2,292.15 ","82.61 ","82.72 "
"EFUL","EFU LIFE ASSURANCE LIMITED","3,272.00"," 491,304.02 ","3,272.00"," 491,304.02 ","100.00 ","100.00 "
"ELCM","ELAHI COTTON MILLS LIMITED","53.00"," 7,095.15 ","53.00"," 7,095.15 ","100.00 ","100.00 "
"ELSM","ELLCOT SPINNING MILLS LIMITED","533.00"," 55,024.08 ","533.00"," 55,024.08 ","100.00 ","100.00 "
"EMCO","EMCO INDUSTRIES LIMITED","8,130.00"," 393,929.35 ","4,318.00"," 208,626.40 ","53.11 ","52.96 "
"ENGROH","ENGRO HOLDINGS LIMITED","1,160,455.00"," 200,451,592.87 ","692,452.00"," 119,860,802.25 ","59.67 ","59.80 "
"EPCL","ENGRO POLYMER & CHEMICALS LIMITED","331,130.00"," 10,037,828.65 ","230,390.00"," 7,234,547.26 ","69.58 ","72.07 "
"EPQL","ENGRO POWERGEN QADIRPUR LIMITED","190,881.00"," 5,333,275.11 ","140,868.00"," 3,937,912.55 ","73.80 ","73.84 "
"IML","IMPERIAL LIMITED","64,911.00"," 1,012,426.16 ","50,012.00"," 787,921.36 ","77.05 ","77.83 "
"IMS","INTERMARKET SECURITIES LIMITED","247,798.00"," 1,362,371.89 ","213,610.00"," 1,172,649.34 ","86.20 ","86.07 "
"INDU","INDUS MOTOR COMPANY LIMITED","44,695.00"," 78,495,165.37 ","41,505.00"," 72,892,457.76 ","92.86 ","92.86 "
"INIL","INTERNATIONAL INDUSTRIES LIMITED","147,966.00"," 23,416,179.44 ","82,725.00"," 13,391,216.55 ","55.91 ","57.19 "
"INKL","INTERNATIONAL KNITWEAR LIMITED","124,003.00"," 2,759,587.61 ","101,284.00"," 2,255,056.92 ","81.68 ","81.72 "
"IPAK","INTERNATIONAL PACKAGING FILMS LIMITED","45,060.00"," 929,329.95 ","30,067.00"," 622,638.09 ","66.73 ","67.00 "
"ISIL","ISMAIL INDUSTRIES LIMITED","277.00"," 471,182.10 ","140.00"," 238,201.05 ","50.54 ","50.55 "
"ISL","INTERNATIONAL STEELS LIMITED","588,373.00"," 47,637,284.77 ","299,512.00"," 25,463,433.72 ","50.91 ","53.45 "
"ITTEFAQ","ITTEFAQ IRON INDUSTRIES LIMITED","913,062.00"," 7,392,260.63 ","512,811.00"," 4,152,460.26 ","56.16 ","56.17 "
"JATM","J. A. TEXTILE MILLS LIMITED","59,493.00"," 1,578,344.29 ","59,293.00"," 1,573,038.29 ","99.66 ","99.66 "
"JDMT","JANANA DE MALUCHO TEXTILE MILLS LIMITED","156,590.00"," 11,239,063.10 ","101,618.00"," 7,313,585.13 ","64.89 ","65.07 "
"JDWS","JDW SUGAR MILLS LIMITED","23.00"," 21,145.55 ","23.00"," 21,145.55 ","100.00 ","100.00 "
"JGICL","JUBILEE GENERAL INSURANCE COMPANY LTD.","133,975.00"," 7,703,762.57 ","29,860.00"," 1,747,266.22 ","22.29 ","22.68 "
