"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"P05VRR240129","5 YEAR GIS-VRR-MATURITY DATE 24-JAN-29","7,000,000.00"," 36,460,524,300.00 ","4,000,000.00"," 20,836,299,600.00 ","57.14 ","57.15 "
"PABC","PAKISTAN ALUMINIUM BEVERAGE CANS LTD","107,184.00"," 16,154,787.75 ","95,465.00"," 14,389,440.49 ","89.07 ","89.07 "
"PACE","PACE (PAKISTAN) LIMITED","81,967,145.00"," 840,844,117.95 ","42,290,351.00"," 435,576,651.27 ","51.59 ","51.80 "
"PAEL","PAK ELEKTRON LIMITED","11,156,997.00"," 591,994,686.63 ","4,459,575.00"," 252,534,776.96 ","39.97 ","42.66 "
"PAKD","PAK DATACOM LIMITED","6,671.00"," 1,316,700.25 ","5,720.00"," 1,126,885.31 ","85.74 ","85.58 "
"PAKL","PAK LEATHER CRAFTS LIMITED","52.00"," 1,791.54 ","51.00"," 1,759.50 ","98.08 ","98.21 "
"PAKOXY","PAKISTAN OXYGEN LIMITED","11,949.00"," 2,868,487.53 ","11,764.00"," 2,823,816.00 ","98.45 ","98.44 "
"PAKRI","PAKISTAN REINSURANCE COMPANY LIMITED","2,216,065.00"," 32,036,260.06 ","1,650,375.00"," 23,860,898.00 ","74.47 ","74.48 "
"PAKT","PAKISTAN TOBACCO COMPANY LIMITED","23,595.00"," 35,535,522.75 ","19,645.00"," 29,576,274.18 ","83.26 ","83.23 "
"PASL","PERVEZ AHMED CONSULTANCY SERVICES LTD","52,284,463.00"," 183,039,041.09 ","22,035,666.00"," 77,271,151.98 ","42.15 ","42.22 "
"PASM","PARAMOUNT SPINNING MILLS LIMITED","32,109.00"," 248,121.17 ","19,724.00"," 156,364.92 ","61.43 ","63.02 "
"PCAL","PAKISTAN CABLES LIMITED","2,685.00"," 462,668.82 ","2,685.00"," 462,668.82 ","100.00 ","100.00 "
"PECO","PAKISTAN ENGINEERING COMPANY LIMITED","718.00"," 422,472.30 ","523.00"," 308,286.10 ","72.84 ","72.97 "
"PGLC","PAK GULF LEASING COMPANY LIMITED","24,232.00"," 446,240.73 ","22,529.00"," 414,967.07 ","92.97 ","92.99 "
"PICT","PAKISTAN INTL CONTAINER TERMINAL LTD.","137,070.00"," 5,737,277.84 ","64,707.00"," 2,702,492.65 ","47.21 ","47.10 "
"PIAHCLA","PIA HOLDING COMPANY LIMITED-CLASS A","10,744,252.00"," 221,309,205.17 ","5,497,445.00"," 113,694,443.13 ","51.17 ","51.37 "
"PIAHCLB","PIA HOLDING COMPANY LIMITED-CLASS B","16.00"," 404,027.20 ","12.00"," 302,533.40 ","75.00 ","74.88 "
"PIBTL","PAKISTAN INTERNATIONAL BULK TERMINAL LTD","13,493,127.00"," 178,158,851.93 ","10,282,081.00"," 135,818,324.92 ","76.20 ","76.23 "
"PIL","PICIC INSURANCE LIMITED","388,837.00"," 2,203,152.51 ","326,230.00"," 1,850,781.36 ","83.90 ","84.01 "
"PIM","POPULAR ISLAMIC MODARABA","9,862.00"," 240,951.43 ","7,569.00"," 183,804.17 ","76.75 ","76.28 "
"PINL","PREMIER INSURANCE LIMITED","1,069,411.00"," 9,121,872.10 ","492,828.00"," 4,216,820.36 ","46.08 ","46.23 "
"PIOC","PIONEER CEMENT LIMITED","84,718.00"," 21,542,210.05 ","60,373.00"," 15,760,308.21 ","71.26 ","73.16 "
"PKGI","THE PAKISTAN GENERAL INSURANCE CO. LTD.","527,448.00"," 5,864,404.76 ","416,430.00"," 4,645,048.35 ","78.95 ","79.21 "
"PKGP","PAKGEN POWER LIMITED","13,652.00"," 1,417,572.60 ","8,967.00"," 934,237.29 ","65.68 ","65.90 "
"PKGS","PACKAGES LIMITED","2,712.00"," 1,887,213.77 ","2,482.00"," 1,727,070.68 ","91.52 ","91.51 "
"PMPK","PHILIP MORRIS (PAKISTAN) LIMITED","34.00"," 44,200.00 ","34.00"," 44,200.00 ","100.00 ","100.00 "
"PNSC","PAKISTAN NATIONAL SHIPPING CORPORATION","17,376.00"," 7,254,981.43 ","16,783.00"," 7,008,097.50 ","96.59 ","96.60 "
"POL","PAKISTAN OILFIELDS LIMITED","225,881.00"," 151,047,699.60 ","175,251.00"," 118,422,843.93 ","77.59 ","78.40 "
"POML","PUNJAB OIL MILLS LIMITED","4,516.00"," 895,233.90 ","4,473.00"," 886,683.38 ","99.05 ","99.04 "
"POWER","POWER CEMENT LIMITED","3,000,283.00"," 57,069,637.28 ","1,949,603.00"," 37,095,648.80 ","64.98 ","65.00 "
"POWERPS","POWER CEMENT LIMITED - PREFERENCE SHARES","5,274.00"," 149,368.72 ","5,274.00"," 149,368.72 ","100.00 ","100.00 "
"PPL","PAKISTAN PETROLEUM LIMITED","9,844,051.00"," 1,835,174,975.27 ","4,488,398.00"," 863,176,633.81 ","45.60 ","47.04 "
"PPP","PAKISTAN PAPER PRODUCTS LIMITED","15,948.00"," 2,626,512.99 ","12,015.00"," 1,980,077.57 ","75.34 ","75.39 "
"PPVC","PAKISTAN PVC LIMITED","5,790.00"," 98,030.79 ","5,590.00"," 94,728.79 ","96.55 ","96.63 "
"PREMA","AT-TAHUR LIMITED","2,148,368.00"," 91,547,934.81 ","1,326,013.00"," 56,526,288.98 ","61.72 ","61.75 "
"PRET","PREMIUM TEXTILE MILLS LIMITED","344.00"," 164,163.61 ","291.00"," 139,878.48 ","84.59 ","85.21 "
"PRL","PAKISTAN REFINERY LIMITED","38,760,110.00"," 1,291,717,352.10 ","17,167,455.00"," 581,784,017.30 ","44.29 ","45.04 "
"PRWM","PROSPERITY WEAVING MILLS LIMITED","1.00"," 58.20 ","1.00"," 58.20 ","100.00 ","100.00 "
"PSEL","PAKISTAN SERVICES LIMITED","206.00"," 193,854.42 ","132.00"," 124,310.03 ","64.08 ","64.13 "
"PSO","PAKISTAN STATE OIL COMPANY LIMITED","7,919,038.00"," 3,264,113,236.12 ","3,480,895.00"," 1,484,077,443.54 ","43.96 ","45.47 "
"PSX","PAKISTAN STOCK EXCHANGE LIMITED","824,463.00"," 29,828,128.41 ","689,526.00"," 24,953,237.80 ","83.63 ","83.66 "
"PSYL","PAKISTAN SYNTHETICS LIMITED","2,257.00"," 138,242.86 ","2,257.00"," 138,242.86 ","100.00 ","100.00 "
"PTC","PAKISTAN TELECOMMUNICATION COMPANY LTD","4,436,399.00"," 100,397,413.13 ","2,602,665.00"," 60,980,438.47 ","58.67 ","60.74 "
"PTL","PANTHER TYRES LIMITED","16,462.00"," 866,255.22 ","15,243.00"," 802,423.39 ","92.60 ","92.63 "
"QUET","QUETTA TEXTILE MILLS LIMITED","6,991.00"," 119,148.51 ","2,941.00"," 50,679.51 ","42.07 ","42.53 "
"QUICE","QUICE FOOD INDUSTRIES LIMITED","3,480,864.00"," 32,203,503.50 ","2,371,599.00"," 21,953,651.20 ","68.13 ","68.17 "
"RCML","RELIANCE COTTON SPINNING MILLS LIMITED","319.00"," 159,736.43 ","319.00"," 159,736.43 ","100.00 ","100.00 "
"REDCO","REDCO TEXTILES LIMITED","35,908.00"," 903,083.23 ","35,705.00"," 897,881.83 ","99.43 ","99.42 "
"REWM","RELIANCE WEAVING MILLS LIMITED","5.00"," 530.00 ","5.00"," 530.00 ","100.00 ","100.00 "
"RICL","RELIANCE INSURANCE COMPANY LIMITED","15,305.00"," 271,314.21 ","13,601.00"," 241,540.06 ","88.87 ","89.03 "
"RMPL","RAFHAN MAIZE PRODUCTS COMPANY LIMITED","84.00"," 811,317.43 ","61.00"," 590,203.90 ","72.62 ","72.75 "
"RPL","ROSHAN PACKAGES LIMITED","3,536,437.00"," 83,088,494.47 ","2,838,389.00"," 66,730,001.97 ","80.26 ","80.31 "
"RUBY","RUBY TEXTILE MILLS LIMITED","1,052.00"," 14,082.54 ","852.00"," 11,461.54 ","80.99 ","81.39 "
"RUPL","RUPALI POLYESTER LIMITED","4,258.00"," 158,352.62 ","4,243.00"," 157,793.87 ","99.65 ","99.65 "
"SAIF","SAIF TEXTILE MILLS LIMITED","394,815.00"," 12,523,937.02 ","190,847.00"," 6,650,552.02 ","48.34 ","53.10 "
"SANSM","SANGHAR SUGAR MILLS LIMITED","320.00"," 19,510.47 ","319.00"," 19,452.35 ","99.69 ","99.70 "
"SAPT","SAPPHIRE TEXTILE MILLS LIMITED","104.00"," 144,534.20 ","101.00"," 140,338.37 ","97.12 ","97.10 "
"SARC","SARDAR CHEMICAL INDUSTRIES LIMITED","19,547.00"," 1,304,655.56 ","17,813.00"," 1,190,844.72 ","91.13 ","91.28 "
"SASML","SINDH ABADGARS SUGAR MILLS LIMITED","1,510.00"," 316,232.02 ","1,508.00"," 315,832.02 ","99.87 ","99.87 "
"SAZEW","SAZGAR ENGINEERING WORKS LIMITED","678,648.00"," 1,148,605,659.51 ","451,608.00"," 768,347,175.60 ","66.55 ","66.89 "
"SBL","SAMBA BANK LIMITED","35,717.00"," 338,676.63 ","27,419.00"," 259,870.79 ","76.77 ","76.73 "
"SCBPL","STANDARD CHARTERED BANK (PAKISTAN) LTD.","80,558.00"," 5,789,240.32 ","76,092.00"," 5,468,069.59 ","94.46 ","94.45 "
"SCL","SHIELD CORPORATION LIMITED","349.00"," 131,744.57 ","333.00"," 125,767.57 ","95.42 ","95.46 "
"SEARL","THE SEARLE COMPANY LIMITED","8,123,131.00"," 917,491,284.58 ","2,997,034.00"," 363,218,655.86 ","36.90 ","39.59 "
"SEL","SITARA ENERGY LIMITED","16,619.00"," 290,839.33 ","15,705.00"," 275,023.06 ","94.50 ","94.56 "
"SEPL","SECURITY PAPERS LIMITED","126,948.00"," 27,791,194.17 ","114,580.00"," 25,097,186.34 ","90.26 ","90.31 "
"SERT","SERVICE INDUSTRIES TEXTILES LIMITED","2,371.00"," 54,914.06 ","2,061.00"," 47,945.46 ","86.93 ","87.31 "
"SFL","SAPPHIRE FIBRES LIMITED","377.00"," 401,298.24 ","345.00"," 367,571.42 ","91.51 ","91.60 "
"SGF","SERVICE GLOBAL FOOTWEAR LIMITED","310,601.00"," 31,139,847.66 ","256,069.00"," 25,663,138.71 ","82.44 ","82.41 "
"SGPL","S.G. POWER LIMITED","544,929.00"," 5,186,751.80 ","416,269.00"," 3,900,388.39 ","76.39 ","75.20 "
"SHCM","SHADMAN COTTON MILLS LIMITED","2,265.00"," 119,315.85 ","1,461.00"," 78,380.98 ","64.50 ","65.69 "
"SHDT","SHADAB TEXTILE MILLS LIMITED","50,572.00"," 3,067,532.81 ","41,269.00"," 2,503,249.86 ","81.60 ","81.60 "
"SHEZ","SHEZAN INTERNATIONAL LIMITED","7,520.00"," 1,597,443.95 ","7,042.00"," 1,496,016.43 ","93.64 ","93.65 "
